rating,title,text,location,num_contributions,date,praia
4,Divina!,"Amei esta praia...pequena e calma ,fui com os amigos mas quem quer romantismos é maravilhosa!!!Adoreiiiiiii","Novo Hamburgo, RS",8,24 de junho de 2014,praia_vermelha
4,Linda praia,"Passamos no dia seguinte a visita do parque nesta praia. Ela estavam bem vazia devido ter sido após o feriado da semana santa, mas tinha bastante opções de comida próximo de onde ficamos.","Nova Lima, MG",26,6 de junho de 2014,praia_vermelha
4,muito bonita,"Conjunto de praias muito bonitas mas o mar é bem batido e venta muito, não é uma boa opção para quem não sabe nadar ou para crianças. Mas vale a visita pela beleza.","Pomerode, SC",160,17 de maio de 2014,praia_vermelha
4,Selvagem,"Praia com acesso de dificuldade m´dia, por terra. Local bonito e pouco urbanizado, possui um restaurante de petiscos aonde se pode comer pamonhas.","Curitiba, PR",148,14 de maio de 2014,praia_vermelha
4,Bom pra Surf,"Passemos pelas praias de SC e que belas paisagens! Praia de acesso restrito, ótimo para surfistas, isolada, mas mar agitado, não recomendado para crianças. É uma pena que onde passa o ""ser humano"" , o lixo fica...","Pompano Beach, Flórida",43,7 de maio de 2014,praia_vermelha
4,PRA RELAXAR,"A Praia Vermelha é um lugar paradisíaco, digno de receber visitas de pessoas com qualquer faixa etária, apesar das ondas serem bem fortes e as crianças necessitarem de um cuidado dobrado. As areias da praia são diferentes das normais.","Guabiruba, SC",8,25 de abril de 2014,praia_vermelha
4,VISUAL,"A praia em si não tem nada de especial, mais dela pode se ver Pão de Açucar e tem uma pista para caminhada a Claudio Coutinho que tem um visual lindo.","Rio de Janeiro, RJ",2,25 de abril de 2014,praia_vermelha
4,Não foi boa para crianças,Praia é sempre praia mas essa não foi legal para as crianças. Ninguém gostou. Não voltaremos mais nessa.,,22,24 de abril de 2014,praia_vermelha
4,"Praia linda, mas vá de carro e não entre na água!","Praia muito linda, natureza preservada, mas de forma alguma tente ir à pé, os morros são de caminhada pesada, especialmente se estiver com crianças. Tem um bar muito bom, com mesas com vistas para o mar e cerveja e sucos muito gelados e o que é importante em praias, banheiros limpos. Cuidado com o mar. Segundo os locais, a correnteza é sempre forte e tem muitas pedras e buracos. Em nossa visita infelizmente presenciamos um afogamento, mesmo com apoio dos bombeiros, das 4 pessoas envolvidas apenas 3 foram resgatadas.","Itu, SP",193,24 de abril de 2014,praia_vermelha
4,Natureza e conforto...,"O lugar impressiona pela beleza intocada. O restaurante da beira da Praia cercou o estacionamento e atualizou o cardápio com comida de boteco. A cerveja gelada e os sucos são servidos muito gelados, perfeito! Pena que não havia ninguem voando de parapente...","Curitiba, PR",42,23 de abril de 2014,praia_vermelha
3,Caminho difícil,"Para quem vai de carro é uma boa, mas arrisquei ir à pé e foi cruel a subida. A praia é muito boa, mas só tem um restaurante e nenhum ambulante. O bom é que pelo caminho difícil ela não fica muito cheia.","Rio de Janeiro, RJ",34,13 de abril de 2014,praia_vermelha
3,Praia muito boa,"Tem um restaurante disponivel, estacionamento, só não muito recomendável para banho, de resto ela é excelente, recomendo!","Blumenau, SC",8,8 de abril de 2014,praia_vermelha
4,Bem aprazível,Passamos o dia com as crianças.  Foi bem legal. O mais gostoso foi passar o dia em familia.  Uma praia como outra qualquer.,"Mesquita, RJ",19,7 de abril de 2014,praia_vermelha
5,Praia Vermelha,O caminho é em estrada de barro mas vale a pena no final pois é uma bela praia e também há opção de gastronomia.,"Blumenau, SC",997,3 de abril de 2014,praia_vermelha
5,praia linda,"gostei de tudo, excelente praia, gostosa, limpa, bom compartilhar com familia e amigos...ueremos muito voltar","São José do Rio Preto, SP",38,3 de abril de 2014,praia_vermelha
4,Praia delicia!,"Amamos praia e as crianças ficaram muito felizes pela qualidade das aguas, para poderem se refrescar e brincar. Gostamos muito do passeio .","Miracatu, SP",4,28 de março de 2014,praia_vermelha
3,gostei,"praia gostosa, rustica, pequena, com muitas conchas interessantes e diferentes.. peguei um monte. a gua é muito gelada, mas todas são no litoral do sul","Bragança Paulista, SP",8,28 de março de 2014,praia_vermelha
3,Esperava mais,"Pela fama que o lugar possui, esperava encontrar algo mais bonito. Estrada em péssimo estado e o mar revolto, diferente do previsto. Lugar tranquilo para família, na faixa de areia.",,37,28 de março de 2014,praia_vermelha
3,acesso complicado,"Acesso a praia é complicado, ainda bem que estava em carro alugado, praia fica  numa montanha, próximo tem um mirante que a vista é linda, vale a pena conhecer a vista, no resto como tudo em penha não tem estrutura turística.","Fortaleza, CE",219,28 de março de 2014,praia_vermelha
5,Excelente.,"Lugar maravilhoso para curtir em família momentos de lazer. Recomendo que visitem todas as praias do litoral catarinense, pois são praias limpas e bem organizadas.","Garibaldi, RS",11,27 de março de 2014,praia_vermelha
4,Linda,"Vale muito a pena, o acesso é ruim, a estrada tem muito buraco, porém vale a pena insistir. A água é morna e o mar é muito bom. Volto.","Itajaí, SC",218,24 de março de 2014,praia_vermelha
5,Bacana,"Bem tranquila, praia pra familia, mas tem o mar um pouco agitado, depende o dia, aluguel em conta, também tem pousadas com preços bem acessíveis, sem falar que fica perto do Beto Carrero World","Joinville, SC",134,24 de março de 2014,praia_vermelha
4,Melhor praia de Penha,"A praia é a mais bonita de Penha, é uma praia semideserta e possui ondas fortes, não deixe de levar o que for consumir se for passar o dia por lá.","Santo André, SP",18,13 de março de 2014,praia_vermelha
5,Lindo lugar,"Praia preservada, de fácil acesso. Como o mar é agitado, não recomenda-se para banho. Mas vale a pena pois a vista é muito linda. Tem o mirante da praia, onde as pessoas vão saltar de parapente. Muito bacana!","Blumenau, SC",57,6 de março de 2014,praia_vermelha
3,Férias,"A praia é bem tranquila, boa para crianças contudo falta opções de alimentação. Em toda a cidade toda é bem difícil encontrar restaurantes.","Rio de Janeiro, RJ",26,23 de fevereiro de 2014,praia_vermelha
5,Refúgio,muito bom. mas não da pra ir com crianças. tem bastante badalação e inúmeros carros com som a todo o volume. É cercada  por uma muralha de pedras rochosas.,"Sinop, MT",39,22 de fevereiro de 2014,praia_vermelha
3,"Praia vazia, boa para surfar","Fui num domingo e numa quarta, a praia é bem vazia, mal contei 20 pessoas. Tem um bar, onde da pra estacionar, que aluga cadeiras, mesas e guarda-sol, tem alguns petiscos, bebidas e lanches, mas o atendimento é péssimo e você tem que ir buscar as coisas, ele não leva na mesa. Talvez por isso, vi o pessoal levando bebidas, lanches, cadeiras etc.. de casa, acho que falta uma concorrência para agitar esse bar :) A praia é bem limpa, tem sempre um salva vidas, as ondas  são fortes, brincou tombou, rsrsr, agua um pouco fria e nesta época que fui, não tem sombra, sol direto, mas bate um ventinho. Tem um chuveirinho para lavar os pés e banheiro só no bar acima, se não consumir nada para R$ 3,00 para usar. Para ir, é melhor ir de carro, é chão de terra batida, ir a pé cansa um pouco, devido ao sol forte sem sombra, e a distância de pelo menos 1km das pousadas e hotéis.","São Paulo, SP",56,2 de fevereiro de 2014,praia_vermelha
5,natureza e tranquilidade,"ótimo para amantes do surf... praia limpa, tranquila, porem MAR agitado! para surfistas. bom para sentar na areia com amigos e conversar com a vista maravilhosa.","São Bento do Sul, SC",60,30 de janeiro de 2014,praia_vermelha
3,Bom,"Bom por ser um lugar que não tem muitas pessoas e ser próximo ao lindo Pão de Açúcar, porém tenham cuidado com seus pertences, pois há muitos descuidistas no local.","Manaus, AM",53,28 de janeiro de 2014,praia_vermelha
4,Boa,"A praia é tranquila, sem muito movimento, porém o mar é bastante agitado. Possui bons restaurantes por perto, praia ideal para descanso.","Toledo, PR",86,27 de janeiro de 2014,praia_vermelha
3,Boa praia,"Mas, nao serve pra quem tem crianças, porque é agitada,  mas uma prai bonita. Va só pra conhecer, mas como todas as praias tome cuidado.","Salvador, BA",23,24 de janeiro de 2014,praia_vermelha
5,Tudo de bom,"Bonita, afastada, vazia (por causa do mar bravo), com fácil acesso, fácil estacionamento e com locais para comer e beber. Quer melhor??!!","Caraguatatuba, SP",5,22 de janeiro de 2014,praia_vermelha
5,Linda e preservada,"Basta uma rápida caminhada pela areia pra chegar numa área completamente tranquila e sem nenhuma presença humana, exceto de pescadores. Uma cachoeira que cai direto na praia foi o ponto alto do passeio! Água doce com vista pro mar: não tem coisa melhor! Achei a praia bem conservada e chegamos a ver uma tartaruga (morta, infelizmente).","São Paulo, SP",85,21 de janeiro de 2014,praia_vermelha
2,Merece melhorias...,"Achei a praia tranquila, mas não consegui tomar banho. Fiquei chocada com canos de esgoto escorrendo pela areia e desembocando no mar. Parece que não há tratamento, acho que a prefeitura deveria dar mais atenção a isso. A praia é muito bonita, calma, merece um tratamento melhor. A população da cidade parece ser pequena, acho que não é tão difícil melhorar a rede de esgoto e cuidar com mais carinho de uma região tão bonita.","São Gonçalo, RJ",896,15 de janeiro de 2014,praia_vermelha
4,mar agitado e deserta,"ótima opção para os que preferem lugares menos movimentadas. Cercada por mata nativa preservada, os amantes da natureza podem desfrutar de bons momentos no lugar.mar bravo e sem lugar para comprar nada o paraiso preservado","São Paulo, SP",376,2 de janeiro de 2014,praia_vermelha
4,Natureza,"Praia mais reservada, com muita vegetação em seu entorno, areia mais grossa, água mais límpida do que as demais da região. Opção certa pra quem gosta de curtir praia com ondas.","Joinville, SC",12,2 de janeiro de 2014,praia_vermelha
5,Praia Vermelha,"Natureza, bom estacionamento, localização estrategia. Facilidade em alimentação. Que quer um turismo ecológico e de baixo custo não deve deixar de conhecer","Mogi das Cruzes, SP",6,28 de dezembro de 2013,praia_vermelha
4,Boa,"Para quem quer relaxar nos dias em que não vai ao Beto Carreiro, é uma boa opção. A penha é uma cidade pequena que vive em função do parque, mas a praia vermelha também é uma boa opção para quem gosta de mar.","Salvador, BA",820,27 de dezembro de 2013,praia_vermelha
5,Visual,"Praia com beleza natural preservada, ondas fantásticas. Melhorar a questão do lixo, colocando mais lixeiras e retirando o lixo das mesmas.","Itajaí, SC",52,24 de dezembro de 2013,praia_vermelha
3,boa...,"la  e muito bonito, mas tem outras que achei bem mais bonitas...custo beneficio la muito caro, quando fui ate q achei la bem tranquilo.",,15,8 de dezembro de 2013,praia_vermelha
4,Ótimo para quem curte a natureza,"Boa opção em Penha. É uma praia afastada e o acesso é feito por uma estrada de terra. No trajeto vale uma parada no mirante onde tem uma rampa de voo, em que foi tirada a foto postada. A praia é toda rodeada de mata e possui muitas pedras ao fundo, um visual muito lindo para relaxar e ficar longe do barulho do dia a dia só curtindo a natureza.","Niterói, RJ",9,4 de dezembro de 2013,praia_vermelha
4,"Bela, Natural e Sem Muitos Estabelecimentos Comerciais","Achei a praia vermelha bela, com natureza preservada. Como eu gosto de andar por praias, para mim foi um excelente programa percorrer seus vários trechos separados por pequenos costões de pedra. Havia uma pequena cachoeira acessível por trilha a partir da estrada principal, passando por uma trilha com mata vistosa ao redor. Na enseada em que a estrada secundária chegava à praia havia alguns estabelecimentos comerciais, porém nas outras enseadas não havia nenhum. Embora achasse bela, achei que a praia não era muito amigável para tomar banho,, pois em várias enseadas havia pedras e na inicial, em que havia um trecho sem pedras, o mar era bravo (o salva vidas até apitou para mim dizendo que eu estava indo muito longe - e a água só estava no meu peito). Nas enseadas mais desertas pude ver várias aves. Havia um trecho à esquerda da praia de chegada em que havia um morador que dizem que solta seus cachorros na praia. Eu não fui até lá porque não desejava confusão e nem incomodar ninguém. Na estrada principal havia um morro para salto de parapente, que permitia uma bela vista do mar, da mata e até de Balneário Camboriú.","Beberibe, CE",663,26 de novembro de 2013,praia_vermelha
4,Gostoso pra relaxar nos dias sem parque!,"Praia gostosa pra relaxar nos dias que nao freqüentamos o parque. O nome Praia vermelha é por conta da cor do barro que deixa nos carros de quem passa ai, ou seja se quiser manter seu carro limpo, a opção é ir de taxi, que alias achei muito caras as corridas para distancias tão pequenas!","Rio de Janeiro, RJ",83,26 de novembro de 2013,praia_vermelha
5,Praia,Gostamos muito pois é além do Beto Carrero outra opçao para compartilhar com a familia. Recomendamos!,,2,25 de novembro de 2013,praia_vermelha
5,bela praia,"praia especial por seus pontos turisticos, tudo o que um turista precisa eu encontrei la, tirando otimos bares e lojas...","Araranguá, SC",3,23 de novembro de 2013,praia_vermelha
4,Praia Vermelha,"É um bom lugar para passar um tarde com a família na Praia Vermelha. Não é uma das mais belas do sul, mas tem seu encantos.",,100,16 de novembro de 2013,praia_vermelha
5,Natureza,"Muito Legal. Poderia estar mais bem cuidada, é bom não ir com carro ""baixo"" Tem algumas áreas para parar e observar o visual...",,2,13 de novembro de 2013,praia_vermelha
3,Praia bacana,"Vale a visita a vista é linda, é mais uma ilha do que uma praia, em comprimento ela é pequena, não há grande variedade de alimentação no local, havia apenas um quiosque que pagamos R$5,00 por uma agua de coco e o rapaz era super grosso. Se estiver na cidade de penha vá de carro.","São Paulo, SP",72,12 de novembro de 2013,praia_vermelha
